_id,Date,PracticeCode,HB,HSCP,Sex,SexQF,AllAges,AllAgesQF,Ages0to4,Ages0To4QF,Ages5to14,Ages5To14QF,Ages15to24,Ages15To24QF,Ages25to44,Ages25To44QF,Ages45to64,Ages45To64QF,Ages65to74,Ages65To74QF,Ages75to84,Ages75To84QF,Ages85plus,Ages85PlusQF
1245,20230701,46611,S08000031,S37000034,All,d,2006,"",85,"",186,"",196,"",705,"",521,"",212,"",77,"",24,""
1246,20230701,46625,S08000031,S37000034,Male,"",4228,"",152,"",282,"",348,"",2056,"",940,"",265,"",145,"",40,""
1247,20230701,46625,S08000031,S37000034,Female,"",4391,"",145,"",275,"",500,"",2112,"",780,"",290,"",199,"",90,""
1248,20230701,46625,S08000031,S37000034,All,d,8619,"",297,"",557,"",848,"",4168,"",1720,"",555,"",344,"",130,""
1249,20230701,46630,S08000031,S37000034,Male,"",3704,"",191,"",530,"",420,"",1285,"",905,"",275,"",85,"",13,""
1250,20230701,46630,S08000031,S37000034,Female,"",3674,"",201,"",522,"",429,"",1168,"",902,"",305,"",118,"",29,""
1251,20230701,46630,S08000031,S37000034,All,d,7378,"",392,"",1052,"",849,"",2453,"",1807,"",580,"",203,"",42,""
1252,20230701,49041,S08000031,S37000034,Male,"",6712,"",261,"",660,"",840,"",2564,"",1705,"",471,"",175,"",36,""
1253,20230701,49041,S08000031,S37000034,Female,"",5411,"",249,"",559,"",791,"",1820,"",1240,"",453,"",211,"",88,""
1254,20230701,49041,S08000031,S37000034,All,d,12123,"",510,"",1219,"",1631,"",4384,"",2945,"",924,"",386,"",124,""
1255,20230701,49074,S08000031,S37000034,Male,"",2158,"",98,"",140,"",229,"",1068,"",447,"",111,"",54,"",11,""
1256,20230701,49074,S08000031,S37000034,Female,"",1814,"",96,"",153,"",197,"",851,"",332,"",116,"",47,"",22,""
1257,20230701,49074,S08000031,S37000034,All,d,3972,"",194,"",293,"",426,"",1919,"",779,"",227,"",101,"",33,""
1258,20230701,49093,S08000031,S37000034,Male,"",1429,"",33,"",107,"",128,"",554,"",395,"",143,"",50,"",19,""
1259,20230701,49093,S08000031,S37000034,Female,"",961,"",33,"",114,"",112,"",318,"",222,"",104,"",39,"",19,""
1260,20230701,49093,S08000031,S37000034,All,d,2390,"",66,"",221,"",240,"",872,"",617,"",247,"",89,"",38,""
1261,20230701,49106,S08000031,S37000034,Male,"",4357,"",135,"",317,"",388,"",2207,"",890,"",257,"",128,"",35,""
1262,20230701,49106,S08000031,S37000034,Female,"",2965,"",109,"",259,"",326,"",975,"",749,"",292,"",190,"",65,""
1263,20230701,49106,S08000031,S37000034,All,d,7322,"",244,"",576,"",714,"",3182,"",1639,"",549,"",318,"",100,""
1264,20230701,49130,S08000031,S37000034,Male,"",2191,"",46,"",169,"",161,"",949,"",631,"",154,"",63,"",18,""
1265,20230701,49130,S08000031,S37000034,Female,"",2083,"",56,"",165,"",183,"",912,"",488,"",155,"",88,"",36,""
1266,20230701,49130,S08000031,S37000034,All,d,4274,"",102,"",334,"",344,"",1861,"",1119,"",309,"",151,"",54,""
1267,20230701,49144,S08000031,S37000034,Male,"",4665,"",190,"",435,"",538,"",1303,"",1251,"",560,"",291,"",97,""
1268,20230701,49144,S08000031,S37000034,Female,"",4900,"",178,"",425,"",513,"",1258,"",1335,"",644,"",370,"",177,""
1269,20230701,49144,S08000031,S37000034,All,d,9565,"",368,"",860,"",1051,"",2561,"",2586,"",1204,"",661,"",274,""
1270,20230701,49159,S08000031,S37000011,Male,"",3654,"",188,"",491,"",404,"",902,"",1016,"",357,"",214,"",82,""
1271,20230701,49159,S08000031,S37000011,Female,"",3879,"",184,"",461,"",420,"",946,"",1075,"",385,"",277,"",131,""
1272,20230701,49159,S08000031,S37000011,All,d,7533,"",372,"",952,"",824,"",1848,"",2091,"",742,"",491,"",213,""
1273,20230701,49178,S08000031,S37000034,Male,"",3120,"",134,"",350,"",450,"",1128,"",784,"",170,"",87,"",17,""
1274,20230701,49178,S08000031,S37000034,Female,"",2598,"",141,"",328,"",371,"",924,"",527,"",159,"",111,"",37,""
1275,20230701,49178,S08000031,S37000034,All,d,5718,"",275,"",678,"",821,"",2052,"",1311,"",329,"",198,"",54,""
1276,20230701,49197,S08000031,S37000011,Male,"",1199,"",68,"",123,"",120,"",322,"",322,"",138,"",86,"",20,""
1277,20230701,49197,S08000031,S37000011,Female,"",1219,"",51,"",115,"",112,"",335,"",315,"",142,"",101,"",48,""
1278,20230701,49197,S08000031,S37000011,All,d,2418,"",119,"",238,"",232,"",657,"",637,"",280,"",187,"",68,""
1279,20230701,49200,S08000031,S37000034,Male,"",2497,"",73,"",217,"",229,"",1021,"",648,"",172,"",108,"",29,""
1280,20230701,49200,S08000031,S37000034,Female,"",2607,"",76,"",186,"",242,"",1063,"",696,"",178,"",116,"",50,""
1281,20230701,49200,S08000031,S37000034,All,d,5104,"",149,"",403,"",471,"",2084,"",1344,"",350,"",224,"",79,""
1282,20230701,49214,S08000031,S37000011,Male,"",4056,"",224,"",508,"",394,"",1059,"",962,"",501,"",323,"",85,""
1283,20230701,49214,S08000031,S37000011,Female,"",4278,"",208,"",494,"",420,"",1052,"",1051,"",545,"",373,"",135,""
1284,20230701,49214,S08000031,S37000011,All,d,8334,"",432,"",1002,"",814,"",2111,"",2013,"",1046,"",696,"",220,""
1285,20230701,49248,S08000031,S37000034,Male,"",3066,"",194,"",247,"",200,"",1277,"",726,"",272,"",112,"",38,""
1286,20230701,49248,S08000031,S37000034,Female,"",3017,"",183,"",227,"",216,"",1330,"",584,"",248,"",159,"",70,""
1287,20230701,49248,S08000031,S37000034,All,d,6083,"",377,"",474,"",416,"",2607,"",1310,"",520,"",271,"",108,""
1288,20230701,49267,S08000031,S37000034,Male,"",2621,"",100,"",214,"",294,"",1062,"",643,"",191,"",88,"",29,""
1289,20230701,49267,S08000031,S37000034,Female,"",2420,"",97,"",223,"",265,"",981,"",510,"",201,"",94,"",49,""
1290,20230701,49267,S08000031,S37000034,All,d,5041,"",197,"",437,"",559,"",2043,"",1153,"",392,"",182,"",78,""
1291,20230701,49271,S08000031,S37000034,Male,"",2897,"",81,"",230,"",298,"",1209,"",687,"",249,"",114,"",29,""
1292,20230701,49271,S08000031,S37000034,Female,"",3147,"",109,"",217,"",299,"",1347,"",705,"",284,"",132,"",54,""
1293,20230701,49271,S08000031,S37000034,All,d,6044,"",190,"",447,"",597,"",2556,"",1392,"",533,"",246,"",83,""
1294,20230701,49286,S08000031,S37000034,Male,"",1534,"",56,"",91,"",107,"",758,"",376,"",94,"",47,"",5,""
1295,20230701,49286,S08000031,S37000034,Female,"",1603,"",52,"",91,"",138,"",800,"",359,"",91,"",56,"",16,""
1296,20230701,49286,S08000031,S37000034,All,d,3137,"",108,"",182,"",245,"",1558,"",735,"",185,"",103,"",21,""
1297,20230701,49318,S08000031,S37000034,Male,"",1202,"",60,"",64,"",62,"",538,"",304,"",104,"",53,"",17,""
1298,20230701,49318,S08000031,S37000034,Female,"",1145,"",53,"",56,"",75,"",564,"",233,"",87,"",50,"",27,""
1299,20230701,49318,S08000031,S37000034,All,d,2347,"",113,"",120,"",137,"",1102,"",537,"",191,"",103,"",44,""
1300,20230701,49337,S08000031,S37000011,Male,"",7296,"",432,"",1343,"",850,"",1740,"",1832,"",600,"",376,"",123,""
1301,20230701,49337,S08000031,S37000011,Female,"",7606,"",369,"",1227,"",842,"",1921,"",1864,"",702,"",487,"",194,""
1302,20230701,49337,S08000031,S37000011,All,d,14902,"",801,"",2570,"",1692,"",3661,"",3696,"",1302,"",863,"",317,""
1303,20230701,49375,S08000031,S37000034,Male,"",1089,"",75,"",174,"",136,"",332,"",247,"",76,"",38,"",11,""
1304,20230701,49375,S08000031,S37000034,Female,"",1132,"",63,"",148,"",126,"",395,"",260,"",84,"",39,"",17,""
1305,20230701,49375,S08000031,S37000034,All,d,2221,"",138,"",322,"",262,"",727,"",507,"",160,"",77,"",28,""
1306,20230701,49445,S08000031,S37000011,Male,"",2349,"",111,"",322,"",328,"",517,"",652,"",236,"",143,"",40,""
1307,20230701,49445,S08000031,S37000011,Female,"",2412,"",86,"",318,"",266,"",540,"",671,"",276,"",173,"",82,""
1308,20230701,49445,S08000031,S37000011,All,d,4761,"",197,"",640,"",594,"",1057,"",1323,"",512,"",316,"",122,""
1309,20230701,49464,S08000031,S37000011,Male,"",1435,"",56,"",206,"",172,"",291,"",367,"",133,"",127,"",83,""
1310,20230701,49464,S08000031,S37000011,Female,"",1661,"",53,"",200,"",166,"",325,"",377,"",155,"",197,"",188,""
1311,20230701,49464,S08000031,S37000011,All,d,3096,"",109,"",406,"",338,"",616,"",744,"",288,"",324,"",271,""
1312,20230701,49553,S08000031,S37000034,Male,"",2796,"",144,"",275,"",188,"",1228,"",630,"",189,"",92,"",50,""
1313,20230701,49553,S08000031,S37000034,Female,"",2979,"",143,"",290,"",189,"",1355,"",559,"",205,"",164,"",74,""
1314,20230701,49553,S08000031,S37000034,All,d,5775,"",287,"",565,"",377,"",2583,"",1189,"",394,"",256,"",124,""
1315,20230701,49568,S08000031,S37000011,Male,"",2544,"",114,"",440,"",308,"",927,"",561,"",126,"",47,"",21,""
1316,20230701,49568,S08000031,S37000011,Female,"",2280,"",132,"",402,"",276,"",793,"",484,"",113,"",62,"",18,""
1317,20230701,49568,S08000031,S37000011,All,d,4824,"",246,"",842,"",584,"",1720,"",1045,"",239,"",109,"",39,""
1318,20230701,49604,S08000031,S37000034,Male,"",3264,"",126,"",296,"",322,"",1263,"",815,"",279,"",131,"",32,""
1319,20230701,49604,S08000031,S37000034,Female,"",2822,"",105,"",244,"",317,"",1032,"",694,"",247,"",129,"",54,""
1320,20230701,49604,S08000031,S37000034,All,d,6086,"",231,"",540,"",639,"",2295,"",1509,"",526,"",260,"",86,""
1321,20230701,49619,S08000031,S37000011,Male,"",1343,"",46,"",163,"",206,"",234,"",375,"",155,"",114,"",50,""
1322,20230701,49619,S08000031,S37000011,Female,"",1400,"",33,"",148,"",174,"",236,"",433,"",163,"",157,"",56,""
1323,20230701,49619,S08000031,S37000011,All,d,2743,"",79,"",311,"",380,"",470,"",808,"",318,"",271,"",106,""
1324,20230701,49623,S08000031,S37000011,Male,"",3828,"",120,"",473,"",554,"",806,"",1168,"",399,"",226,"",82,""
1325,20230701,49623,S08000031,S37000011,Female,"",4110,"",132,"",473,"",489,"",783,"",1274,"",440,"",343,"",176,""
1326,20230701,49623,S08000031,S37000011,All,d,7938,"",252,"",946,"",1043,"",1589,"",2442,"",839,"",569,"",258,""
1327,20230701,49638,S08000031,S37000011,Male,"",4306,"",188,"",607,"",519,"",875,"",1202,"",485,"",310,"",120,""
1328,20230701,49638,S08000031,S37000011,Female,"",4718,"",174,"",576,"",476,"",931,"",1331,"",609,"",451,"",170,""
1329,20230701,49638,S08000031,S37000011,All,d,9024,"",362,"",1183,"",995,"",1806,"",2533,"",1094,"",761,"",290,""
1330,20230701,49676,S08000031,S37000034,Male,"",1667,"",73,"",209,"",191,"",632,"",383,"",128,"",37,"",14,""
1331,20230701,49676,S08000031,S37000034,Female,"",1380,"",83,"",197,"",174,"",497,"",299,"",74,"",41,"",15,""
1332,20230701,49676,S08000031,S37000034,All,d,3047,"",156,"",406,"",365,"",1129,"",682,"",202,"",78,"",29,""
1333,20230701,49681,S08000031,S37000034,Male,"",4633,"",234,"",402,"",347,"",1941,"",1170,"",315,"",170,"",54,""
1334,20230701,49681,S08000031,S37000034,Female,"",4877,"",209,"",370,"",341,"",2089,"",1123,"",379,"",199,"",167,""
1335,20230701,49681,S08000031,S37000034,All,d,9510,"",443,"",772,"",688,"",4030,"",2293,"",694,"",369,"",221,""
1336,20230701,49712,S08000031,S37000034,Male,"",970,"",24,"",53,"",76,"",367,"",295,"",85,"",51,"",19,""
1337,20230701,49712,S08000031,S37000034,Female,"",879,"",24,"",64,"",84,"",318,"",218,"",93,"",51,"",27,""
1338,20230701,49712,S08000031,S37000034,All,d,1849,"",48,"",117,"",160,"",685,"",513,"",178,"",102,"",46,""
1339,20230701,49751,S08000031,S37000034,Male,"",5306,"",284,"",668,"",607,"",1649,"",1446,"",459,"",163,"",30,""
1340,20230701,49751,S08000031,S37000034,Female,"",5277,"",256,"",674,"",627,"",1547,"",1402,"",497,"",216,"",58,""
1341,20230701,49751,S08000031,S37000034,All,d,10583,"",540,"",1342,"",1234,"",3196,"",2848,"",956,"",379,"",88,""
1342,20230701,49765,S08000031,S37000034,Male,"",5101,"",249,"",542,"",567,"",1713,"",1312,"",480,"",197,"",41,""
1343,20230701,49765,S08000031,S37000034,Female,"",5017,"",228,"",567,"",524,"",1577,"",1244,"",503,"",277,"",97,""
1344,20230701,49765,S08000031,S37000034,All,d,10118,"",477,"",1109,"",1091,"",3290,"",2556,"",983,"",474,"",138,""
1345,20230701,49770,S08000031,S37000034,Male,"",2480,"",127,"",283,"",273,"",775,"",614,"",280,"",104,"",24,""
1346,20230701,49770,S08000031,S37000034,Female,"",2646,"",129,"",287,"",259,"",796,"",684,"",297,"",141,"",53,""
1347,20230701,49770,S08000031,S37000034,All,d,5126,"",256,"",570,"",532,"",1571,"",1298,"",577,"",245,"",77,""
1348,20230701,49784,S08000031,S37000011,Male,"",4485,"",161,"",658,"",651,"",989,"",1233,"",397,"",288,"",108,""
1349,20230701,49784,S08000031,S37000011,Female,"",4615,"",149,"",655,"",533,"",955,"",1348,"",449,"",347,"",179,""
1350,20230701,49784,S08000031,S37000011,All,d,9100,"",310,"",1313,"",1184,"",1944,"",2581,"",846,"",635,"",287,""
1351,20230701,49801,S08000031,S37000034,Male,"",2667,"",86,"",192,"",250,"",1260,"",734,"",104,"",29,"",12,""
1352,20230701,49801,S08000031,S37000034,Female,"",1385,"",95,"",198,"",243,"",498,"",266,"",52,"",23,"",10,""
1353,20230701,49801,S08000031,S37000034,All,d,4052,"",181,"",390,"",493,"",1758,"",1000,"",156,"",52,"",22,""
1354,20230701,52005,S08000031,S37000034,Male,"",4790,"",168,"",386,"",483,"",2016,"",1234,"",304,"",152,"",47,""
1355,20230701,52005,S08000031,S37000034,Female,"",4073,"",181,"",403,"",461,"",1488,"",969,"",325,"",172,"",74,""
1356,20230701,52005,S08000031,S37000034,All,d,8863,"",349,"",789,"",944,"",3504,"",2203,"",629,"",324,"",121,""
1357,20230701,52024,S08000031,S37000034,Male,"",2062,"",107,"",229,"",247,"",670,"",560,"",152,"",83,"",14,""
1358,20230701,52024,S08000031,S37000034,Female,"",2152,"",104,"",258,"",246,"",632,"",540,"",189,"",131,"",52,""
1359,20230701,52024,S08000031,S37000034,All,d,4214,"",211,"",487,"",493,"",1302,"",1100,"",341,"",214,"",66,""
1360,20230701,52039,S08000031,S37000034,Male,"",3236,"",134,"",378,"",405,"",1256,"",779,"",183,"",79,"",22,""
1361,20230701,52039,S08000031,S37000034,Female,"",2676,"",148,"",339,"",408,"",860,"",592,"",167,"",95,"",67,""
1362,20230701,52039,S08000031,S37000034,All,d,5912,"",282,"",717,"",813,"",2116,"",1371,"",350,"",174,"",89,""
1363,20230701,52043,S08000031,S37000034,Male,"",2936,"",124,"",297,"",364,"",894,"",851,"",270,"",110,"",26,""
1364,20230701,52043,S08000031,S37000034,Female,"",3074,"",143,"",323,"",372,"",820,"",856,"",295,"",180,"",85,""
1365,20230701,52043,S08000031,S37000034,All,d,6010,"",267,"",620,"",736,"",1714,"",1707,"",565,"",290,"",111,""
1366,20230701,52058,S08000031,S37000034,Male,"",3141,"",120,"",212,"",328,"",1249,"",780,"",248,"",153,"",51,""
1367,20230701,52058,S08000031,S37000034,Female,"",3051,"",96,"",207,"",339,"",1060,"",682,"",306,"",211,"",150,""
1368,20230701,52058,S08000031,S37000034,All,d,6192,"",216,"",419,"",667,"",2309,"",1462,"",554,"",364,"",201,""
1369,20230701,52062,S08000031,S37000034,Male,"",2701,"",100,"",271,"",302,"",851,"",778,"",278,"",97,"",24,""
1370,20230701,52062,S08000031,S37000034,Female,"",2644,"",109,"",253,"",271,"",747,"",772,"",276,"",155,"",61,""
1371,20230701,52062,S08000031,S37000034,All,d,5345,"",209,"",524,"",573,"",1598,"",1550,"",554,"",252,"",85,""
1372,20230701,52096,S08000031,S37000034,Male,"",2461,"",111,"",232,"",274,"",836,"",718,"",197,"",75,"",18,""
1373,20230701,52096,S08000031,S37000034,Female,"",2419,"",102,"",243,"",266,"",804,"",657,"",199,"",109,"",39,""
1374,20230701,52096,S08000031,S37000034,All,d,4880,"",213,"",475,"",540,"",1640,"",1375,"",396,"",184,"",57,""
1375,20230701,52109,S08000031,S37000034,Male,"",1566,"",46,"",117,"",159,"",641,"",421,"",125,"",42,"",15,""
1376,20230701,52109,S08000031,S37000034,Female,"",1241,"",45,"",110,"",144,"",454,"",320,"",88,"",61,"",19,""
1377,20230701,52109,S08000031,S37000034,All,d,2807,"",91,"",227,"",303,"",1095,"",741,"",213,"",103,"",34,""
1378,20230701,52128,S08000031,S37000034,Male,"",5256,"",264,"",600,"",578,"",1733,"",1349,"",476,"",209,"",47,""
1379,20230701,52128,S08000031,S37000034,Female,"",5260,"",243,"",549,"",586,"",1559,"",1402,"",525,"",285,"",111,""
1380,20230701,52128,S08000031,S37000034,All,d,10516,"",507,"",1149,"",1164,"",3292,"",2751,"",1001,"",494,"",158,""
1381,20230701,52147,S08000031,S37000034,Male,"",843,"",44,"",116,"",99,"",293,"",211,"",57,"",19,"",4,""
1382,20230701,52147,S08000031,S37000034,Female,"",845,"",37,"",113,"",102,"",264,"",216,"",79,"",28,"",6,""
1383,20230701,52147,S08000031,S37000034,All,d,1688,"",81,"",229,"",201,"",557,"",427,"",136,"",47,"",10,""
1384,20230701,52151,S08000031,S37000034,Male,"",2237,"",98,"",202,"",212,"",767,"",592,"",234,"",104,"",28,""
1385,20230701,52151,S08000031,S37000034,Female,"",2285,"",94,"",201,"",166,"",775,"",610,"",247,"",128,"",64,""
1386,20230701,52151,S08000031,S37000034,All,d,4522,"",192,"",403,"",378,"",1542,"",1202,"",481,"",232,"",92,""
1387,20230701,52185,S08000031,S37000034,Male,"",1707,"",79,"",232,"",190,"",491,"",462,"",163,"",70,"",20,""
1388,20230701,52185,S08000031,S37000034,Female,"",1886,"",94,"",245,"",201,"",501,"",506,"",187,"",105,"",47,""
1389,20230701,52185,S08000031,S37000034,All,d,3593,"",173,"",477,"",391,"",992,"",968,"",350,"",175,"",67,""
1390,20230701,52202,S08000031,S37000034,Male,"",2128,"",71,"",115,"",187,"",1057,"",503,"",135,"",47,"",13,""
1391,20230701,52202,S08000031,S37000034,Female,"",1680,"",75,"",134,"",179,"",711,"",368,"",121,"",54,"",38,""
1392,20230701,52202,S08000031,S37000034,All,d,3808,"",146,"",249,"",366,"",1768,"",871,"",256,"",101,"",51,""
1393,20230701,52217,S08000031,S37000034,Male,"",1063,"",21,"",73,"",108,"",423,"",289,"",99,"",40,"",10,""
1394,20230701,52217,S08000031,S37000034,Female,"",897,"",22,"",64,"",93,"",317,"",237,"",93,"",54,"",17,""
1395,20230701,52217,S08000031,S37000034,All,d,1960,"",43,"",137,"",201,"",740,"",526,"",192,"",94,"",27,""
1396,20230701,52221,S08000031,S37000034,Male,"",3075,"",169,"",364,"",406,"",966,"",793,"",239,"",106,"",32,""
1397,20230701,52221,S08000031,S37000034,Female,"",3115,"",156,"",370,"",337,"",930,"",852,"",251,"",151,"",68,""
1398,20230701,52221,S08000031,S37000034,All,d,6190,"",325,"",734,"",743,"",1896,"",1645,"",490,"",257,"",100,""
1399,20230701,52241,S08000031,S37000034,Male,"",3990,"",183,"",400,"",502,"",1670,"",896,"",238,"",80,"",21,""
1400,20230701,52241,S08000031,S37000034,Female,"",3275,"",174,"",364,"",410,"",1196,"",723,"",227,"",135,"",46,""
1401,20230701,52241,S08000031,S37000034,All,d,7265,"",357,"",764,"",912,"",2866,"",1619,"",465,"",215,"",67,""
1402,20230701,52255,S08000031,S37000034,Male,"",4171,"",252,"",578,"",573,"",1285,"",1077,"",289,"",95,"",22,""
1403,20230701,52255,S08000031,S37000034,Female,"",4191,"",221,"",558,"",544,"",1318,"",1033,"",318,"",151,"",48,""
1404,20230701,52255,S08000031,S37000034,All,d,8362,"",473,"",1136,"",1117,"",2603,"",2110,"",607,"",246,"",70,""
1405,20230701,52260,S08000031,S37000034,Male,"",937,"",45,"",67,"",91,"",323,"",269,"",96,"",36,"",10,""
1406,20230701,52260,S08000031,S37000034,Female,"",676,"",24,"",75,"",66,"",211,"",180,"",66,"",36,"",18,""
1407,20230701,52260,S08000031,S37000034,All,d,1613,"",69,"",142,"",157,"",534,"",449,"",162,"",72,"",28,""
1408,20230701,52293,S08000031,S37000034,Male,"",2601,"",169,"",381,"",328,"",796,"",667,"",162,"",73,"",25,""
1409,20230701,52293,S08000031,S37000034,Female,"",2693,"",139,"",396,"",305,"",862,"",672,"",168,"",99,"",52,""
1410,20230701,52293,S08000031,S37000034,All,d,5294,"",308,"",777,"",633,"",1658,"",1339,"",330,"",172,"",77,""
1411,20230701,52330,S08000031,S37000034,Male,"",2032,"",77,"",225,"",201,"",688,"",543,"",197,"",80,"",21,""
1412,20230701,52330,S08000031,S37000034,Female,"",2064,"",94,"",193,"",222,"",624,"",544,"",216,"",106,"",65,""
1413,20230701,52330,S08000031,S37000034,All,d,4096,"",171,"",418,"",423,"",1312,"",1087,"",413,"",186,"",86,""
1414,20230701,52344,S08000031,S37000034,Male,"",3270,"",190,"",419,"",386,"",890,"",971,"",260,"",114,"",40,""
1415,20230701,52344,S08000031,S37000034,Female,"",3480,"",179,"",402,"",414,"",985,"",1007,"",279,"",152,"",62,""
1416,20230701,52344,S08000031,S37000034,All,d,6750,"",369,"",821,"",800,"",1875,"",1978,"",539,"",266,"",102,""
1417,20230701,52359,S08000031,S37000034,Male,"",4327,"",172,"",494,"",529,"",1294,"",1186,"",422,"",184,"",46,""
1418,20230701,52359,S08000031,S37000034,Female,"",4481,"",147,"",465,"",471,"",1251,"",1265,"",526,"",246,"",110,""
1419,20230701,52359,S08000031,S37000034,All,d,8808,"",319,"",959,"",1000,"",2545,"",2451,"",948,"",430,"",156,""
1420,20230701,52400,S08000031,S37000034,Male,"",2898,"",126,"",350,"",388,"",925,"",775,"",229,"",91,"",14,""
1421,20230701,52400,S08000031,S37000034,Female,"",3007,"",142,"",361,"",359,"",895,"",817,"",267,"",119,"",47,""
1422,20230701,52400,S08000031,S37000034,All,d,5905,"",268,"",711,"",747,"",1820,"",1592,"",496,"",210,"",61,""
1423,20230701,52414,S08000031,S37000034,Male,"",2341,"",91,"",294,"",301,"",685,"",597,"",242,"",105,"",26,""
1424,20230701,52414,S08000031,S37000034,Female,"",2525,"",85,"",256,"",265,"",702,"",712,"",281,"",150,"",74,""
1425,20230701,52414,S08000031,S37000034,All,d,4866,"",176,"",550,"",566,"",1387,"",1309,"",523,"",255,"",100,""
1426,20230701,52429,S08000031,S37000034,Male,"",4793,"",223,"",477,"",543,"",1559,"",1334,"",401,"",196,"",60,""
1427,20230701,52429,S08000031,S37000034,Female,"",4671,"",206,"",488,"",520,"",1417,"",1203,"",459,"",262,"",116,""
1428,20230701,52429,S08000031,S37000034,All,d,9464,"",429,"",965,"",1063,"",2976,"",2537,"",860,"",458,"",176,""
1429,20230701,52433,S08000031,S37000034,Male,"",1736,"",69,"",197,"",161,"",503,"",488,"",185,"",106,"",27,""
1430,20230701,52433,S08000031,S37000034,Female,"",1670,"",65,"",175,"",181,"",458,"",431,"",172,"",138,"",50,""
1431,20230701,52433,S08000031,S37000034,All,d,3406,"",134,"",372,"",342,"",961,"",919,"",357,"",244,"",77,""
1432,20230701,55003,S08000022,S37000016,Male,"",2973,"",131,"",320,"",275,"",725,"",877,"",356,"",212,"",77,""
1433,20230701,55003,S08000022,S37000016,Female,"",3105,"",118,"",323,"",297,"",751,"",916,"",346,"",261,"",93,""
1434,20230701,55003,S08000022,S37000016,All,d,6078,"",249,"",643,"",572,"",1476,"",1793,"",702,"",473,"",170,""
1435,20230701,55041,S08000022,S37000016,Male,"",7721,"",284,"",798,"",744,"",1699,"",2279,"",1077,"",660,"",180,""
1436,20230701,55041,S08000022,S37000016,Female,"",7947,"",255,"",777,"",651,"",1642,"",2376,"",1135,"",796,"",315,""
1437,20230701,55041,S08000022,S37000016,All,d,15668,"",539,"",1575,"",1395,"",3341,"",4655,"",2212,"",1456,"",495,""
1438,20230701,55075,S08000022,S37000016,Male,"",345,"",9,"",35,"",20,"",47,"",105,"",71,"",46,"",12,""
1439,20230701,55075,S08000022,S37000016,Female,"",327,"",3,"",26,"",16,"",43,"",116,"",71,"",45,"",7,""
1440,20230701,55075,S08000022,S37000016,All,d,672,"",12,"",61,"",36,"",90,"",221,"",142,"",91,"",19,""
1441,20230701,55080,S08000022,S37000016,Male,"",1443,"",47,"",133,"",152,"",258,"",457,"",226,"",141,"",29,""
1442,20230701,55080,S08000022,S37000016,Female,"",1395,"",43,"",119,"",115,"",237,"",444,"",230,"",164,"",43,""
1443,20230701,55080,S08000022,S37000016,All,d,2838,"",90,"",252,"",267,"",495,"",901,"",456,"",305,"",72,""
1444,20230701,55145,S08000022,S37000016,Male,"",1304,"",57,"",128,"",113,"",347,"",388,"",163,"",89,"",19,""
1445,20230701,55145,S08000022,S37000016,Female,"",1203,"",58,"",122,"",100,"",284,"",328,"",161,"",115,"",35,""
1446,20230701,55145,S08000022,S37000016,All,d,2507,"",115,"",250,"",213,"",631,"",716,"",324,"",204,"",54,""
1447,20230701,55183,S08000022,S37000016,Male,"",466,"",15,"",45,"",35,"",74,"",162,"",69,"",57,"",9,""
1448,20230701,55183,S08000022,S37000016,Female,"",449,"",8,"",42,"",25,"",73,"",162,"",63,"",50,"",26,""
1449,20230701,55183,S08000022,S37000016,All,d,915,"",23,"",87,"",60,"",147,"",324,"",132,"",107,"",35,""
1450,20230701,55201,S08000022,S37000016,Male,"",1307,"",41,"",116,"",125,"",265,"",349,"",221,"",150,"",40,""
1451,20230701,55201,S08000022,S37000016,Female,"",1460,"",41,"",131,"",109,"",270,"",414,"",231,"",161,"",103,""
1452,20230701,55201,S08000022,S37000016,All,d,2767,"",82,"",247,"",234,"",535,"",763,"",452,"",311,"",143,""
1453,20230701,55220,S08000022,S37000016,Male,"",952,"",36,"",84,"",77,"",192,"",278,"",161,"",93,"",31,""
1454,20230701,55220,S08000022,S37000016,Female,"",1035,"",36,"",96,"",85,"",177,"",310,"",164,"",114,"",53,""
1455,20230701,55220,S08000022,S37000016,All,d,1987,"",72,"",180,"",162,"",369,"",588,"",325,"",207,"",84,""
1456,20230701,55249,S08000022,S37000016,Male,"",599,"",22,"",54,"",34,"",100,"",184,"",122,"",69,"",14,""
1457,20230701,55249,S08000022,S37000016,Female,"",620,"",24,"",57,"",35,"",108,"",195,"",94,"",82,"",25,""
1458,20230701,55249,S08000022,S37000016,All,d,1219,"",46,"",111,"",69,"",208,"",379,"",216,"",151,"",39,""
1459,20230701,55253,S08000022,S37000016,Male,"",491,"",8,"",36,"",33,"",89,"",181,"",83,"",51,"",10,""
1460,20230701,55253,S08000022,S37000016,Female,"",457,"",10,"",31,"",40,"",74,"",165,"",79,"",45,"",13,""
1461,20230701,55253,S08000022,S37000016,All,d,948,"",18,"",67,"",73,"",163,"",346,"",162,"",96,"",23,""
1462,20230701,55272,S08000022,S37000016,Male,"",266,"",11,"",15,"",17,"",56,"",87,"",55,"",18,"",7,""
1463,20230701,55272,S08000022,S37000016,Female,"",259,"",9,"",17,"",14,"",47,"",90,"",42,"",30,"",10,""
1464,20230701,55272,S08000022,S37000016,All,d,525,"",20,"",32,"",31,"",103,"",177,"",97,"",48,"",17,""
1465,20230701,55287,S08000022,S37000016,Male,"",1270,"",35,"",121,"",113,"",229,"",358,"",232,"",145,"",37,""
